t_ms,target_um,current_um_A,current_um_B
17.519992992000002,91.9095,90.591,99.9781
17.559992976,92.01,90.5947,99.978
17.59999296,92.01,90.5984,99.978
17.639992944,92.01,90.6021,99.9781
17.679992927999997,92.01,90.6058,99.978
17.719992912,92.01,90.6096,99.978
17.759992896,92.01,90.6134,99.978
17.79999288,92.01,90.6171,99.978
17.839992864,92.01,90.6209,99.9779
17.879992848,92.01,90.6246,99.9778
17.919992832,92.01,90.6283,99.9778
17.959992816,92.01,90.6321,99.9778
17.9999928,92.01,90.6358,99.9777
18.039992784,92.01,90.6397,99.9778
18.079992768,92.01,90.6435,99.9777
18.119992751999998,92.01,90.6472,99.9778
18.159992736,92.01,90.6511,99.9777
18.199992719999997,92.01,90.6548,99.9777
18.239992704000002,92.01,90.6587,99.9777
18.279992688,92.01,90.6625,99.9777
18.319992672,92.01,90.6663,99.9777
18.359992656,92.1105,90.6702,99.9777
18.39999264,92.1105,90.6741,99.9776
18.439992624,92.1105,90.6779,99.9776
18.479992608,92.1105,90.6818,99.9776
18.519992592,92.1105,90.6856,99.9776
18.559992576,92.1105,90.6895,99.9776
18.59999256,92.1105,90.6934,99.9775
18.639992544,92.1105,90.6973,99.9776
18.679992528,92.1105,90.7012,99.9775
18.719992511999997,92.1105,90.7051,99.9775
18.759992496000002,92.1105,90.7091,99.9775
18.79999248,92.1105,90.713,99.9775
18.839992464,92.1105,90.7169,99.9775
18.879992448,92.1105,90.7208,99.9775
18.919992431999997,92.1105,90.7247,99.9774
18.959992416,92.1105,90.7287,99.9775
18.9999924,92.1105,90.7326,99.9775
19.039992384,92.1105,90.7366,99.9775
19.079992368,92.1105,90.7406,99.9775
19.119992352,92.1105,90.7445,99.9775
19.159992336,92.211,90.7485,99.9775
19.19999232,92.211,90.7524,99.9775
19.239992304,92.211,90.7564,99.9775
19.279992288,92.211,90.7604,99.9775
19.319992272,92.211,90.7643,99.9775
19.359992255999998,92.211,90.7683,99.9775
19.39999224,92.211,90.7724,99.9775
19.439992223999997,92.211,90.7763,99.9775
19.479992208000002,92.211,90.7804,99.9775
19.519992192,92.211,90.7844,99.9775
19.559992176,92.211,90.7884,99.9775
19.59999216,92.211,90.7925,99.9775
19.639992144,92.211,90.7965,99.9775
19.679992128,92.211,90.8006,99.9776
19.719992112,92.211,90.8045,99.9775
19.759992096,92.211,90.8086,99.9776
19.79999208,92.211,90.8126,99.9776
19.839992064,92.211,90.8166,99.9776
19.879992048,92.211,90.8207,99.9777
19.919992032,92.211,90.8248,99.9777
19.959992015999998,92.3115,90.8289,99.9776
19.999992000000002,92.3115,90.833,99.9777
20.039991984,92.3115,90.8371,99.9776
20.079991967999998,92.3115,90.8412,99.9776
20.119991952,92.3115,90.8453,99.9776
20.159991935999997,92.3115,90.8494,99.9776
20.19999192,92.3115,90.8535,99.9776
20.239991904,92.3115,90.8576,99.9776
20.279991888,92.3115,90.8618,99.9776
20.319991872,92.3115,90.8659,99.9776
20.359991856,92.3115,90.87,99.9776
20.39999184,92.3115,90.8742,99.9776
20.439991824,92.3115,90.8784,99.9776
20.479991808,92.3115,90.8825,99.9776
20.519991792,92.3115,90.8867,99.9776
20.559991776,92.3115,90.8909,99.9776
20.599991759999998,92.3115,90.8951,99.9776
20.639991744,92.3115,90.8992,99.9776
20.679991727999997,92.3115,90.9034,99.9775
20.719991712000002,92.3115,90.9076,99.9776
20.759991696,92.412,90.9118,99.9775
20.79999168,92.412,90.916,99.9775
20.839991664,92.412,90.9201,99.9776
20.879991648,92.412,90.9243,99.9776
20.919991632,92.412,90.9285,99.9776
20.959991616,92.412,90.9327,99.9776
20.9999916,92.412,90.9369,99.9776
21.039991584,92.412,90.9411,99.9777
21.079991568,92.412,90.9454,99.9776
21.119991552,92.412,90.9496,99.9777
21.159991536,92.412,90.9538,99.9777
21.199991519999998,92.412,90.9581,99.9777
21.239991504000002,92.412,90.9623,99.9777
21.279991488,92.412,90.9665,99.9776
21.319991471999998,92.412,90.9708,99.9777
21.359991456,92.412,90.9751,99.9777
21.399991439999997,92.412,90.9793,99.9777
21.439991424,92.412,90.9836,99.9777
21.479991408,92.412,90.9879,99.9777
21.519991392,92.412,90.9921,99.9777
21.559991376,92.5125,90.9963,99.9777
21.59999136,92.5125,91.0006,99.9777
21.639991344,92.5125,91.0049,99.9777
21.679991328,92.5125,91.0091,99.9777
21.719991312,92.5125,91.0135,99.9778
21.759991296,92.5125,91.0177,99.9777
21.79999128,92.5125,91.022,99.9777
21.839991264,92.5125,91.0263,99.9777
21.879991248,92.5125,91.0306,99.9777
21.919991231999997,92.5125,91.035,99.9777
21.959991216000002,92.5125,91.0393,99.9776
21.9999912,92.5125,91.0436,99.9776
22.039991184,92.5125,91.0479,99.9776
22.079991168,92.5125,91.0522,99.9776
22.119991151999997,92.5125,91.0566,99.9776
22.159991136,92.5125,91.061,99.9776
22.19999112,92.5125,91.0653,99.9775
22.239991104,92.5125,91.0696,99.9775
22.279991088,92.5125,91.0739,99.9774
22.319991072,92.5125,91.0783,99.9774
